ad,frame_index,time_sec,prediction_index,rank,region,score
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,88,44.0,44,7,L Gyrus precuneus,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,88,44.0,44,8,L Sulcus subparietal,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,1,L Sulcus temporal inf,2.24
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,2,L Gyrus temporal inf,2.18
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,3,R Sulcus subparietal,2.04
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,4,L Gyrus cingul-Post-dorsal,2.01
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,5,L Gyrus temporal middle,1.96
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,6,R Gyrus precuneus,1.94
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,7,L Gyrus precuneus,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,89,44.5,44,8,L Sulcus subparietal,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,1,L Gyrus temporal middle,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,2,L Sulcus temporal inf,2.12
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,3,L Gyrus temporal inf,2.04
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,4,L Gyrus rectus,1.98
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,5,L Gyrus cingul-Post-dorsal,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,6,L Sulcus subparietal,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,7,L Gyrus orbital,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,90,45.0,45,8,R Sulcus subparietal,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,1,L Gyrus temporal middle,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,2,L Sulcus temporal inf,2.12
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,3,L Gyrus temporal inf,2.04
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,4,L Gyrus rectus,1.98
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,5,L Gyrus cingul-Post-dorsal,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,6,L Sulcus subparietal,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,7,L Gyrus orbital,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,91,45.5,45,8,R Sulcus subparietal,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,1,L Gyrus temporal middle,2.27
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,2,L Sulcus temporal inf,2.27
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,3,L Gyrus rectus,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,4,L Gyrus temporal inf,2.03
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,5,L Sulcus intrapariet and P trans,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,6,L Sulcus orbital med-olfact,1.97
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,7,L Gyrus orbital,1.94
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,92,46.0,46,8,R Sulcus oc-temp lat,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,1,L Gyrus temporal middle,2.27
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,2,L Sulcus temporal inf,2.27
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,3,L Gyrus rectus,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,4,L Gyrus temporal inf,2.03
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,5,L Sulcus intrapariet and P trans,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,6,L Sulcus orbital med-olfact,1.97
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,7,L Gyrus orbital,1.94
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,93,46.5,46,8,R Sulcus oc-temp lat,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,1,L Gyrus rectus,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,2,L Gyrus temporal middle,2.06
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,3,L Sulcus temporal inf,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,4,R Sulcus oc-temp lat,2.03
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,5,L Sulcus intrapariet and P trans,2.01
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,6,R Gyrus and Sulcus cingul-Ant,1.96
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,7,R Sulcus orbital med-olfact,1.95
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,94,47.0,47,8,L Sulcus orbital med-olfact,1.9
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,1,L Gyrus rectus,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,2,L Gyrus temporal middle,2.06
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,3,L Sulcus temporal inf,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,4,R Sulcus oc-temp lat,2.03
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,5,L Sulcus intrapariet and P trans,2.01
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,6,R Gyrus and Sulcus cingul-Ant,1.96
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,7,R Sulcus orbital med-olfact,1.95
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,95,47.5,47,8,L Sulcus orbital med-olfact,1.9
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,1,R Sulcus oc-temp lat,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,2,R Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,3,L Gyrus front inf-Triangul,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,4,L Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,5,L Sulcus temporal inf,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,6,R Gyrus and Sulcus cingul-Ant,1.86
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,7,L Sulcus intrapariet and P trans,1.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,96,48.0,48,8,L Gyrus pariet inf-Angular,1.83
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,1,R Sulcus oc-temp lat,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,2,R Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,3,L Gyrus front inf-Triangul,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,4,L Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,5,L Sulcus temporal inf,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,6,R Gyrus and Sulcus cingul-Ant,1.86
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,7,L Sulcus intrapariet and P trans,1.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,97,48.5,48,8,L Gyrus pariet inf-Angular,1.83
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,1,R Sulcus oc-temp lat,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,2,R Gyrus orbital,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,3,L Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,4,R Gyrus temporal inf,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,5,R Sulcus central,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,6,L Sulcus central,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,7,L Pole temporal,1.81
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,98,49.0,49,8,R Gyrus front sup,1.81
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,1,R Sulcus oc-temp lat,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,2,R Gyrus orbital,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,3,L Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,4,R Gyrus temporal inf,1.87
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,5,R Sulcus central,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,6,L Sulcus central,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,7,L Pole temporal,1.81
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,99,49.5,49,8,R Gyrus front sup,1.81
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,1,L Gyrus orbital,2.04
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,2,R Sulcus oc-temp lat,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,3,R Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,4,L Sulcus orbital med-olfact,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,5,R Gyrus oc-temp lat-fusifor,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,6,L Pole temporal,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,7,R Gyrus temporal inf,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,100,50.0,50,8,R Sulcus central,1.76
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,1,L Gyrus orbital,2.04
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,2,R Sulcus oc-temp lat,1.93
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,3,R Gyrus orbital,1.88
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,4,L Sulcus orbital med-olfact,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,5,R Gyrus oc-temp lat-fusifor,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,6,L Pole temporal,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,7,R Gyrus temporal inf,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,101,50.5,50,8,R Sulcus central,1.76
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,1,L Sulcus orbital med-olfact,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,2,R Gyrus orbital,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,3,R Gyrus oc-temp lat-fusifor,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,4,L Gyrus orbital,1.79
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,5,R Sulcus oc-temp lat,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,6,L Pole temporal,1.77
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,102,51.0,51,7,R Pole temporal,1.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,1,L Sulcus orbital med-olfact,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,2,R Gyrus orbital,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,3,R Gyrus oc-temp lat-fusifor,1.82
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,4,L Gyrus orbital,1.79
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,5,R Sulcus oc-temp lat,1.78
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,6,L Pole temporal,1.77
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,103,51.5,51,7,R Pole temporal,1.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,104,52.0,52,1,R Gyrus orbital,2.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,104,52.0,52,2,L Gyrus temporal inf,2.12
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,104,52.0,52,3,L Sulcus orbital med-olfact,2.07
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,104,52.0,52,4,L Pole temporal,1.79
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,104,52.0,52,5,R Gyrus oc-temp lat-fusifor,1.76
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,105,52.5,52,1,R Gyrus orbital,2.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,105,52.5,52,2,L Gyrus temporal inf,2.12
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,105,52.5,52,3,L Sulcus orbital med-olfact,2.07
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,105,52.5,52,4,L Pole temporal,1.79
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,105,52.5,52,5,R Gyrus oc-temp lat-fusifor,1.76
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,106,53.0,53,1,R Gyrus orbital,2.07
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,106,53.0,53,2,L Sulcus orbital med-olfact,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,106,53.0,53,3,L Gyrus temporal inf,1.91
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,106,53.0,53,4,L Gyrus rectus,1.77
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,107,53.5,53,1,R Gyrus orbital,2.07
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,107,53.5,53,2,L Sulcus orbital med-olfact,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,107,53.5,53,3,L Gyrus temporal inf,1.91
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,107,53.5,53,4,L Gyrus rectus,1.77
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,108,54.0,54,1,R Gyrus orbital,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,108,54.0,54,2,L Sulcus orbital med-olfact,1.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,108,54.0,54,3,L Gyrus orbital,1.74
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,109,54.5,54,1,R Gyrus orbital,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,109,54.5,54,2,L Sulcus orbital med-olfact,1.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,109,54.5,54,3,L Gyrus orbital,1.74
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,1,L Sulcus orbital med-olfact,2.39
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,2,R Gyrus and Sulcus cingul-Ant,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,3,L Gyrus orbital,2.08
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,4,R Gyrus rectus,1.95
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,5,L Gyrus and Sulcus frontomargin,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,6,R Gyrus orbital,1.86
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,110,55.0,55,7,R Pole temporal,1.74
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,1,L Sulcus orbital med-olfact,2.39
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,2,R Gyrus and Sulcus cingul-Ant,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,3,L Gyrus orbital,2.08
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,4,R Gyrus rectus,1.95
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,5,L Gyrus and Sulcus frontomargin,1.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,6,R Gyrus orbital,1.86
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,111,55.5,55,7,R Pole temporal,1.74
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,1,L Sulcus orbital med-olfact,2.89
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,2,L Lat Fis-ant-Horizont,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,3,R Sulcus temporal sup,2.11
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,4,L Gyrus orbital,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,5,L Gyrus front inf-Orbital,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,6,R Gyrus and Sulcus subcentral,2.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,7,R Gyrus rectus,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,112,56.0,56,8,L Sulcus front sup,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,1,L Sulcus orbital med-olfact,2.89
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,2,L Lat Fis-ant-Horizont,2.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,3,R Sulcus temporal sup,2.11
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,4,L Gyrus orbital,2.05
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,5,L Gyrus front inf-Orbital,2.02
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,6,R Gyrus and Sulcus subcentral,2.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,7,R Gyrus rectus,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,113,56.5,56,8,L Sulcus front sup,1.99
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,1,R Lat Fis-ant-Horizont,2.65
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,2,L Lat Fis-ant-Vertical,2.6
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,3,R Gyrus and Sulcus subcentral,2.59
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,4,L Sulcus circular insula sup,2.56
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,5,R Lat Fis-post,2.55
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,6,R Gyrus front inf-Opercular,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,7,R Gyrus insular short,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,114,57.0,57,8,L Gyrus front inf-Orbital,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,1,R Lat Fis-ant-Horizont,2.65
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,2,L Lat Fis-ant-Vertical,2.6
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,3,R Gyrus and Sulcus subcentral,2.59
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,4,L Sulcus circular insula sup,2.56
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,5,R Lat Fis-post,2.55
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,6,R Gyrus front inf-Opercular,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,7,R Gyrus insular short,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,115,57.5,57,8,L Gyrus front inf-Orbital,2.53
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,1,R Lat Fis-ant-Horizont,3.32
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,2,R Gyrus insular short,3.26
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,3,R Sulcus circular insula sup,3.19
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,4,R Gyrus front inf-Opercular,3.17
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,5,L Sulcus circular insula sup,3.16
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,6,R Gyrus and Sulcus cingul-Mid-Ant,3.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,7,L Sulcus pericallosal,3.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,116,58.0,58,8,R Gyrus and Sulcus frontomargin,3.1
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,1,R Lat Fis-ant-Horizont,3.32
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,2,R Gyrus insular short,3.26
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,3,R Sulcus circular insula sup,3.19
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,4,R Gyrus front inf-Opercular,3.17
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,5,L Sulcus circular insula sup,3.16
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,6,R Gyrus and Sulcus cingul-Mid-Ant,3.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,7,L Sulcus pericallosal,3.15
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,117,58.5,58,8,R Gyrus and Sulcus frontomargin,3.1
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,1,R Gyrus insular short,2.97
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,2,R Lat Fis-ant-Horizont,2.94
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,3,R Sulcus circular insula sup,2.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,4,L Sulcus pericallosal,2.91
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,5,L Sulcus circular insula sup,2.9
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,6,R Gyrus and Sulcus cingul-Mid-Ant,2.89
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,7,R Sulcus pericallosal,2.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,118,59.0,59,8,R Gyrus and Sulcus frontomargin,2.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,1,R Gyrus insular short,2.97
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,2,R Lat Fis-ant-Horizont,2.94
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,3,R Sulcus circular insula sup,2.92
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,4,L Sulcus pericallosal,2.91
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,5,L Sulcus circular insula sup,2.9
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,6,R Gyrus and Sulcus cingul-Mid-Ant,2.89
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,7,R Sulcus pericallosal,2.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,119,59.5,59,8,R Gyrus and Sulcus frontomargin,2.85
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,1,R Gyrus oc-temp med-Parahip,2.55
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,2,R Sulcus temporal sup,2.54
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,3,R Gyrus and Sulcus frontomargin,2.44
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,4,R Sulcus pericallosal,2.43
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,5,R Sulcus circular insula sup,2.42
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,6,L Sulcus pericallosal,2.4
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,7,R Sulcus circular insula inf,2.39
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,120,60.0,60,8,L Sulcus orbital-H Shaped,2.39
The_Choice_Pepsi_Super_Bowl,0,0.0,0,1,R Sulcus front sup,2.64
The_Choice_Pepsi_Super_Bowl,0,0.0,0,2,R Sulcus orbital-H Shaped,2.48
The_Choice_Pepsi_Super_Bowl,0,0.0,0,3,L Sulcus orbital-H Shaped,2.45
The_Choice_Pepsi_Super_Bowl,0,0.0,0,4,R Gyrus rectus,2.3
The_Choice_Pepsi_Super_Bowl,0,0.0,0,5,R Gyrus temporal middle,2.27
The_Choice_Pepsi_Super_Bowl,0,0.0,0,6,R Sulcus orbital med-olfact,2.16
The_Choice_Pepsi_Super_Bowl,0,0.0,0,7,L Sulcus orbital lateral,2.14
The_Choice_Pepsi_Super_Bowl,0,0.0,0,8,L Gyrus front inf-Orbital,2.1
The_Choice_Pepsi_Super_Bowl,1,0.5,0,1,R Sulcus front sup,2.64
The_Choice_Pepsi_Super_Bowl,1,0.5,0,2,R Sulcus orbital-H Shaped,2.48
The_Choice_Pepsi_Super_Bowl,1,0.5,0,3,L Sulcus orbital-H Shaped,2.45
The_Choice_Pepsi_Super_Bowl,1,0.5,0,4,R Gyrus rectus,2.3
The_Choice_Pepsi_Super_Bowl,1,0.5,0,5,R Gyrus temporal middle,2.27
The_Choice_Pepsi_Super_Bowl,1,0.5,0,6,R Sulcus orbital med-olfact,2.16
The_Choice_Pepsi_Super_Bowl,1,0.5,0,7,L Sulcus orbital lateral,2.14
The_Choice_Pepsi_Super_Bowl,1,0.5,0,8,L Gyrus front inf-Orbital,2.1
The_Choice_Pepsi_Super_Bowl,2,1.0,1,1,R Sulcus front sup,2.45
The_Choice_Pepsi_Super_Bowl,2,1.0,1,2,R Gyrus temporal inf,2.33
